shipment_id,risk_category,recommended_action
SHP000724,Medium,Monitor shipment closely
SHP000725,Medium,Monitor shipment closely
SHP000726,Medium,Monitor shipment closely
SHP000727,Medium,Monitor shipment closely
SHP000728,Medium,Monitor shipment closely
SHP000729,Medium,Monitor shipment closely
SHP000730,Medium,Monitor shipment closely
SHP000731,Medium,Monitor shipment closely
SHP000732,Medium,Monitor shipment closely
SHP000733,Medium,Monitor shipment closely
SHP000734,Medium,Monitor shipment closely
SHP000735,Medium,Monitor shipment closely
SHP000736,Medium,Monitor shipment closely
SHP000738,Medium,Monitor shipment closely
SHP000740,Medium,Monitor shipment closely
SHP000741,Medium,Monitor shipment closely
SHP000742,Medium,Monitor shipment closely
SHP000743,Medium,Monitor shipment closely
SHP000744,Medium,Monitor shipment closely
SHP000745,Medium,Monitor shipment closely
SHP000746,Medium,Monitor shipment closely
SHP000747,Medium,Monitor shipment closely
SHP000748,Medium,Monitor shipment closely
SHP000749,Medium,Monitor shipment closely
SHP000750,Medium,Monitor shipment closely
SHP000751,Medium,Monitor shipment closely
SHP000752,Medium,Monitor shipment closely
SHP000754,Medium,Monitor shipment closely
SHP000755,Medium,Monitor shipment closely
SHP000756,Medium,Monitor shipment closely
SHP000757,Medium,Monitor shipment closely
SHP000758,Medium,Monitor shipment closely
SHP000759,Medium,Monitor shipment closely
SHP000760,Medium,Monitor shipment closely
SHP000761,Medium,Monitor shipment closely
SHP000762,Medium,Monitor shipment closely
SHP000763,Medium,Monitor shipment closely
SHP000764,Medium,Monitor shipment closely
SHP000765,Medium,Monitor shipment closely
SHP000766,Medium,Monitor shipment closely
SHP000767,Medium,Monitor shipment closely
SHP000768,Medium,Monitor shipment closely
SHP000769,Medium,Monitor shipment closely
SHP000770,Medium,Monitor shipment closely
SHP000771,Medium,Monitor shipment closely
SHP000772,Medium,Monitor shipment closely
SHP000773,Medium,Monitor shipment closely
SHP000774,Medium,Monitor shipment closely
SHP000775,Medium,Monitor shipment closely
SHP000776,Medium,Monitor shipment closely
SHP000777,Medium,Monitor shipment closely
SHP000778,Medium,Monitor shipment closely
SHP000779,Medium,Monitor shipment closely
SHP000780,Medium,Monitor shipment closely
SHP000781,Medium,Monitor shipment closely
SHP000782,Medium,Monitor shipment closely
SHP000783,Medium,Monitor shipment closely
SHP000784,Medium,Monitor shipment closely
SHP000785,Medium,Monitor shipment closely
SHP000786,Medium,Monitor shipment closely
SHP000787,Medium,Monitor shipment closely
SHP000788,Medium,Monitor shipment closely
SHP000789,Medium,Monitor shipment closely
SHP000790,Medium,Monitor shipment closely
SHP000791,Medium,Monitor shipment closely
SHP000792,Medium,Monitor shipment closely
SHP000793,Medium,Monitor shipment closely
SHP000794,Medium,Monitor shipment closely
SHP000795,Medium,Monitor shipment closely
SHP000796,Medium,Monitor shipment closely
SHP000797,Medium,Monitor shipment closely
SHP000798,Medium,Monitor shipment closely
SHP000799,Medium,Monitor shipment closely
SHP000800,Medium,Monitor shipment closely
SHP000801,Medium,Monitor shipment closely
SHP000803,Medium,Monitor shipment closely
SHP000804,Medium,Monitor shipment closely
SHP000805,Medium,Monitor shipment closely
SHP000806,Medium,Monitor shipment closely
SHP000807,Medium,Monitor shipment closely
SHP000808,Medium,Monitor shipment closely
SHP000809,Medium,Monitor shipment closely
SHP000810,Medium,Monitor shipment closely
SHP000811,Medium,Monitor shipment closely
SHP000812,Medium,Monitor shipment closely
SHP000813,Medium,Monitor shipment closely
SHP000814,Medium,Monitor shipment closely
SHP000815,Medium,Monitor shipment closely
SHP000816,Medium,Monitor shipment closely
SHP000817,Medium,Monitor shipment closely
SHP000819,Medium,Monitor shipment closely
SHP000820,Medium,Monitor shipment closely
SHP000822,Medium,Monitor shipment closely
SHP000823,Medium,Monitor shipment closely
SHP000824,Medium,Monitor shipment closely
SHP000825,Medium,Monitor shipment closely
SHP000826,Medium,Monitor shipment closely
SHP000827,Medium,Monitor shipment closely
SHP000828,Medium,Monitor shipment closely
SHP000829,Medium,Monitor shipment closely
SHP000831,Medium,Monitor shipment closely
SHP000832,Medium,Monitor shipment closely
SHP000833,Medium,Monitor shipment closely
SHP000834,Medium,Monitor shipment closely
SHP000835,Medium,Monitor shipment closely
SHP000836,Medium,Monitor shipment closely
SHP000837,Medium,Monitor shipment closely
SHP000838,Medium,Monitor shipment closely
SHP000839,Medium,Monitor shipment closely
SHP000840,Medium,Monitor shipment closely
SHP000841,Medium,Monitor shipment closely
SHP000842,Medium,Monitor shipment closely
SHP000843,Medium,Monitor shipment closely
SHP000844,Medium,Monitor shipment closely
SHP000845,Medium,Monitor shipment closely
SHP000846,Medium,Monitor shipment closely
SHP000847,Medium,Monitor shipment closely
SHP000848,Medium,Monitor shipment closely
SHP000849,Medium,Monitor shipment closely
SHP000850,Medium,Monitor shipment closely
SHP000851,Medium,Monitor shipment closely
SHP000852,Medium,Monitor shipment closely
SHP000853,Medium,Monitor shipment closely
SHP000854,Medium,Monitor shipment closely
SHP000855,Medium,Monitor shipment closely
SHP000856,Medium,Monitor shipment closely
SHP000857,Medium,Monitor shipment closely
SHP000858,Medium,Monitor shipment closely
SHP000859,Medium,Monitor shipment closely
SHP000860,Medium,Monitor shipment closely
SHP000861,Medium,Monitor shipment closely
SHP000862,Medium,Monitor shipment closely
SHP000863,Medium,Monitor shipment closely
SHP000864,Medium,Monitor shipment closely
SHP000865,Medium,Monitor shipment closely
SHP000866,Medium,Monitor shipment closely
SHP000867,Medium,Monitor shipment closely
SHP000868,Medium,Monitor shipment closely
SHP000869,Medium,Monitor shipment closely
SHP000870,Medium,Monitor shipment closely
SHP000871,Medium,Monitor shipment closely
SHP000872,Medium,Monitor shipment closely
SHP000873,Medium,Monitor shipment closely
SHP000874,Medium,Monitor shipment closely
SHP000875,Medium,Monitor shipment closely
SHP000876,Medium,Monitor shipment closely
SHP000877,Medium,Monitor shipment closely
SHP000878,Medium,Monitor shipment closely
SHP000879,Medium,Monitor shipment closely
SHP000881,Medium,Monitor shipment closely
SHP000882,Medium,Monitor shipment closely
SHP000883,Medium,Monitor shipment closely
SHP000884,Medium,Monitor shipment closely
SHP000885,Medium,Monitor shipment closely
SHP000886,Medium,Monitor shipment closely
SHP000887,Medium,Monitor shipment closely
SHP000888,Medium,Monitor shipment closely
SHP000891,Medium,Monitor shipment closely
SHP000892,Medium,Monitor shipment closely
SHP000893,Medium,Monitor shipment closely
SHP000894,Medium,Monitor shipment closely
SHP000895,Medium,Monitor shipment closely
SHP000896,Medium,Monitor shipment closely
SHP000897,Medium,Monitor shipment closely
SHP000898,Medium,Monitor shipment closely
SHP000899,Medium,Monitor shipment closely
SHP000900,Medium,Monitor shipment closely
SHP000901,Medium,Monitor shipment closely
SHP000902,Medium,Monitor shipment closely
SHP000903,Medium,Monitor shipment closely
SHP000904,Medium,Monitor shipment closely
SHP000905,Medium,Monitor shipment closely
SHP000906,Medium,Monitor shipment closely
SHP000907,Medium,Monitor shipment closely
SHP000908,Medium,Monitor shipment closely
SHP000909,Medium,Monitor shipment closely
SHP000910,Medium,Monitor shipment closely
SHP000911,Medium,Monitor shipment closely
SHP000912,Medium,Monitor shipment closely
SHP000913,Medium,Monitor shipment closely
SHP000914,Medium,Monitor shipment closely
SHP000915,Medium,Monitor shipment closely
SHP000916,Medium,Monitor shipment closely
SHP000917,Medium,Monitor shipment closely
SHP000918,Medium,Monitor shipment closely
SHP000919,Medium,Monitor shipment closely
SHP000920,Medium,Monitor shipment closely
SHP000922,Medium,Monitor shipment closely
SHP000923,Medium,Monitor shipment closely
SHP000924,Medium,Monitor shipment closely
SHP000925,Medium,Monitor shipment closely
SHP000926,Medium,Monitor shipment closely
SHP000927,Medium,Monitor shipment closely
SHP000928,Medium,Monitor shipment closely
SHP000930,Medium,Monitor shipment closely
SHP000931,Medium,Monitor shipment closely
SHP000932,Medium,Monitor shipment closely
SHP000933,Medium,Monitor shipment closely
SHP000934,Medium,Monitor shipment closely
SHP000935,Medium,Monitor shipment closely
SHP000936,Medium,Monitor shipment closely
SHP000937,Medium,Monitor shipment closely
SHP000938,Medium,Monitor shipment closely
SHP000939,Medium,Monitor shipment closely
SHP000940,Medium,Monitor shipment closely
SHP000941,Medium,Monitor shipment closely
SHP000942,Medium,Monitor shipment closely
SHP000943,Medium,Monitor shipment closely
SHP000944,Medium,Monitor shipment closely
SHP000945,Medium,Monitor shipment closely
SHP000946,Medium,Monitor shipment closely
SHP000947,Medium,Monitor shipment closely
SHP000948,Medium,Monitor shipment closely
SHP000949,Medium,Monitor shipment closely
SHP000950,Medium,Monitor shipment closely
SHP000951,Medium,Monitor shipment closely
SHP000952,Medium,Monitor shipment closely
SHP000953,Medium,Monitor shipment closely
SHP000954,Medium,Monitor shipment closely
SHP000955,Medium,Monitor shipment closely
SHP000956,Medium,Monitor shipment closely
SHP000957,Medium,Monitor shipment closely
SHP000958,Medium,Monitor shipment closely
SHP000959,Medium,Monitor shipment closely
SHP000960,Medium,Monitor shipment closely
SHP000961,Medium,Monitor shipment closely
SHP000962,Medium,Monitor shipment closely
SHP000963,Medium,Monitor shipment closely
SHP000964,Medium,Monitor shipment closely
SHP000965,Medium,Monitor shipment closely
SHP000967,Medium,Monitor shipment closely
SHP000968,Medium,Monitor shipment closely
SHP000969,Medium,Monitor shipment closely
SHP000970,Medium,Monitor shipment closely
SHP000971,Medium,Monitor shipment closely
SHP000972,Medium,Monitor shipment closely
SHP000973,Medium,Monitor shipment closely
SHP000974,Medium,Monitor shipment closely
SHP000975,Medium,Monitor shipment closely
SHP000976,Medium,Monitor shipment closely
SHP000977,Medium,Monitor shipment closely
SHP000978,Medium,Monitor shipment closely
SHP000979,Medium,Monitor shipment closely
SHP000980,Medium,Monitor shipment closely
SHP000981,Medium,Monitor shipment closely
SHP000982,Medium,Monitor shipment closely
SHP000983,Medium,Monitor shipment closely
SHP000985,Medium,Monitor shipment closely
SHP000986,Medium,Monitor shipment closely
SHP000987,Medium,Monitor shipment closely
SHP000988,Medium,Monitor shipment closely
SHP000989,Medium,Monitor shipment closely
SHP000990,Medium,Monitor shipment closely
SHP000991,Medium,Monitor shipment closely
SHP000992,Medium,Monitor shipment closely
SHP000993,Medium,Monitor shipment closely
SHP000994,Medium,Monitor shipment closely
SHP000995,Medium,Monitor shipment closely
SHP000996,Medium,Monitor shipment closely
SHP000997,Medium,Monitor shipment closely
SHP000998,Medium,Monitor shipment closely
SHP000999,Medium,Monitor shipment closely
SHP001000,Medium,Monitor shipment closely
SHP001001,Medium,Monitor shipment closely
SHP001002,Medium,Monitor shipment closely
SHP001003,Medium,Monitor shipment closely
SHP001004,Medium,Monitor shipment closely
SHP001005,Medium,Monitor shipment closely
SHP001006,Medium,Monitor shipment closely
SHP001007,Medium,Monitor shipment closely
SHP001009,Medium,Monitor shipment closely
SHP001010,Medium,Monitor shipment closely
SHP001011,Medium,Monitor shipment closely
SHP001012,Medium,Monitor shipment closely
SHP001013,Medium,Monitor shipment closely
SHP001014,Medium,Monitor shipment closely
SHP001015,Medium,Monitor shipment closely
SHP001016,Medium,Monitor shipment closely
SHP001017,Medium,Monitor shipment closely
SHP001018,Medium,Monitor shipment closely
SHP001019,Medium,Monitor shipment closely
SHP001020,Medium,Monitor shipment closely
SHP001021,Medium,Monitor shipment closely
SHP001022,Medium,Monitor shipment closely
SHP001023,Medium,Monitor shipment closely
SHP001024,Medium,Monitor shipment closely
SHP001025,Medium,Monitor shipment closely
SHP001026,Medium,Monitor shipment closely
SHP001027,Medium,Monitor shipment closely
SHP001028,Medium,Monitor shipment closely
SHP001029,Medium,Monitor shipment closely
SHP001030,Medium,Monitor shipment closely
SHP001031,Medium,Monitor shipment closely
SHP001032,Medium,Monitor shipment closely
SHP001033,Medium,Monitor shipment closely
SHP001034,Medium,Monitor shipment closely
SHP001035,Medium,Monitor shipment closely
SHP001036,Medium,Monitor shipment closely
SHP001037,Medium,Monitor shipment closely
SHP001038,Medium,Monitor shipment closely
SHP001039,Medium,Monitor shipment closely
SHP001040,Medium,Monitor shipment closely
SHP001041,Medium,Monitor shipment closely
SHP001042,Medium,Monitor shipment closely
SHP001043,Medium,Monitor shipment closely
SHP001044,Medium,Monitor shipment closely
SHP001045,Medium,Monitor shipment closely
SHP001046,Medium,Monitor shipment closely
SHP001047,Medium,Monitor shipment closely
SHP001048,Medium,Monitor shipment closely
SHP001049,Medium,Monitor shipment closely
SHP001050,Medium,Monitor shipment closely
SHP001051,Medium,Monitor shipment closely
SHP001052,Medium,Monitor shipment closely
SHP001053,Medium,Monitor shipment closely
SHP001054,Medium,Monitor shipment closely
SHP001055,Medium,Monitor shipment closely
SHP001056,Medium,Monitor shipment closely
SHP001057,Medium,Monitor shipment closely
SHP001058,Medium,Monitor shipment closely
SHP001059,Medium,Monitor shipment closely
SHP001060,Medium,Monitor shipment closely
SHP001061,Medium,Monitor shipment closely
SHP001062,Medium,Monitor shipment closely
SHP001063,Medium,Monitor shipment closely
SHP001064,Medium,Monitor shipment closely
SHP001065,Medium,Monitor shipment closely
SHP001066,Medium,Monitor shipment closely
SHP001067,Medium,Monitor shipment closely
SHP001068,Medium,Monitor shipment closely
SHP001069,Medium,Monitor shipment closely
SHP001070,Medium,Monitor shipment closely
SHP001071,Medium,Monitor shipment closely
SHP001072,Medium,Monitor shipment closely
SHP001073,Medium,Monitor shipment closely
SHP001074,Medium,Monitor shipment closely
SHP001075,Medium,Monitor shipment closely
SHP001076,Medium,Monitor shipment closely
SHP001077,Medium,Monitor shipment closely
SHP001078,Medium,Monitor shipment closely
SHP001079,Medium,Monitor shipment closely
SHP001080,Medium,Monitor shipment closely
SHP001081,Medium,Monitor shipment closely
SHP001082,Medium,Monitor shipment closely
SHP001083,Medium,Monitor shipment closely
SHP001084,Medium,Monitor shipment closely
SHP001085,Medium,Monitor shipment closely
SHP001086,Medium,Monitor shipment closely
SHP001087,Medium,Monitor shipment closely
SHP001090,Medium,Monitor shipment closely
SHP001091,Medium,Monitor shipment closely
SHP001092,Medium,Monitor shipment closely
SHP001093,Medium,Monitor shipment closely
SHP001094,Medium,Monitor shipment closely
SHP001096,Medium,Monitor shipment closely
SHP001097,Medium,Monitor shipment closely
SHP001098,Medium,Monitor shipment closely
SHP001099,Medium,Monitor shipment closely
SHP001100,Medium,Monitor shipment closely
SHP001101,Medium,Monitor shipment closely
SHP001102,Medium,Monitor shipment closely
SHP001103,Medium,Monitor shipment closely
SHP001104,Medium,Monitor shipment closely
SHP001105,Medium,Monitor shipment closely
SHP001106,Medium,Monitor shipment closely
SHP001107,Medium,Monitor shipment closely
SHP001108,Medium,Monitor shipment closely
SHP001109,Medium,Monitor shipment closely
SHP001110,Medium,Monitor shipment closely
SHP001111,Medium,Monitor shipment closely
SHP001112,Medium,Monitor shipment closely
SHP001113,Medium,Monitor shipment closely
SHP001114,Medium,Monitor shipment closely
